,0,1
181,1594.7156339000837,1600.5367828877652
182,1576.9770560850175,1577.9428899555064
183,1548.8227445033424,1539.9894474532603
184,1484.7929041153934,1469.2715420799254
185,1480.5559861649797,1462.3963401028957
186,1452.797261227684,1436.341870445338
187,1400.9823092810113,1387.962509171534
188,1342.8041432855946,1332.3370996807705
189,1279.9605581720316,1273.5601217721608
190,1279.6741189898219,1280.306328543388
191,1262.1245640668574,1251.2188052368417
192,1439.001482246718,1447.3659573321167
193,1415.5711749903005,1422.6170295669021
194,1317.8753051622523,1315.2117451818956
195,1218.1838525049423,1210.8321784376449
196,1192.8583889830363,1185.1946289807713
197,1153.268085831673,1141.5749827232444
198,1094.9036802673381,1076.9069563822673
199,1168.590244161051,1157.6653749843995
200,1188.5018993097492,1183.25115469498
201,1183.5097941861281,1182.568561318475
202,1167.2643448843094,1170.862244423249
203,1199.8914220186964,1200.789116359549
204,1221.914403137191,1221.2129613139437
205,1218.4430739127954,1218.9991809743115
206,1241.905362153892,1252.396848919147
207,1323.0285764851155,1339.7107512196972
208,1349.6271747435621,1363.792633382513
209,1419.0880978510386,1438.4215869236882
210,1445.1474955194735,1462.6104039315494
211,1430.7350445834772,1446.710302814998
212,1422.5741358532348,1436.0098239904462
213,1380.557411759286,1386.1164643605805
214,1266.4402950287367,1257.3756719851572
215,1097.9309919338439,1079.7672545493651
216,1006.0529146339027,986.1132771912451
217,979.550440044295,974.2765443922863
218,967.170917006676,972.1531066617414
219,1033.6292941310337,1051.4711803414052
220,1110.3937716572318,1135.857881489846
221,1320.1433697383052,1355.6517006667157
222,1224.433043812061,1240.502155068367
223,1286.3098026077337,1297.6236960322053
224,1352.8648388674333,1355.7431140238102
225,1421.0279094806147,1428.2435916224329
226,1475.1250255443913,1480.8404298971545
227,1558.6923477295027,1562.7309406922752
228,1672.6813386385072,1677.1592550088073
229,1735.4350145883661,1742.7336171207323
230,1744.6345113187206,1746.2389655116585
231,1674.1924877348795,1666.106821407599
232,1678.7482418438362,1658.477409749478
233,1611.6761810587043,1584.425569537871
234,1599.3922422064813,1577.1758144560358
235,1524.7224879909027,1503.4388913035389
236,1443.0388920973026,1425.8885013041736
237,1412.0178903891858,1406.5619026181996
238,1391.7635300951295,1395.0862533219056
239,1345.3406710540942,1328.126970707308
240,1506.2035243247444,1511.4222903673037
241,1451.92675997342,1455.1347478902644
242,1404.9334759445444,1411.2216744760512
243,1279.3446267531995,1274.8092416084748
244,1231.858940301288,1222.0890773519602
245,1213.2406206404169,1204.727720256816
246,1157.2685515919761,1144.709531129225
247,1099.6746447538094,1085.9031746122257
248,1108.3094961612474,1097.46893736119
249,1073.0114753102473,1074.4836000017337
250,1041.4181842236937,1047.99454645432
251,1085.7727245870592,1090.7661958526207
252,1155.9679942138123,1159.9619442795806
253,1119.7314947168165,1122.0013282438226
254,1238.115914888986,1248.4945497920867
255,1328.6941567975416,1344.6844255214871
256,1346.3661867416563,1363.9770017644005
257,1393.78590253028,1418.3211240985117
258,1333.8373793974185,1361.1200182247778
259,1215.4340282367468,1236.4676460701244
260,1213.6534574668624,1222.267043931564
261,1042.8321083599549,1035.9611348463352
262,981.136692190683,975.2353404520734
263,1016.3521503483207,1023.1262298269938
264,950.2063287485049,955.5838739494949
265,1009.1735017917172,1023.9643738394564
266,1067.5612805687826,1095.9039631368717
267,1030.4932403147163,1054.6643633104661
268,973.2968651621685,989.1318489362201
269,1128.081600353445,1158.918262218758
270,1127.4520931495351,1154.2659268505015
271,1131.2899863741645,1148.3167573802166
272,1178.9714327951974,1183.8067942885111
273,1340.4574644591562,1348.545046550746
274,1484.7520525085524,1495.9243733120186
275,1585.404484246978,1590.9836696699226
276,1718.4092100566613,1731.3694376367346
277,1824.55240665564,1834.1184150990698
278,1816.454777239631,1817.3364681247601
279,1776.4053518501269,1775.8177353029662
280,1710.4586410671616,1693.1845552165296
281,1655.8807212956553,1636.269153774958
282,1628.3125213034832,1609.9448099877375
283,1540.0659215701799,1511.8102172550637
284,1497.6894973199926,1472.998789758162
285,1426.1962192334586,1406.5297845837945
286,1391.4004061625535,1362.028884533036
287,1360.020374721597,1313.0820327012484
